date,corr_weekly_roll8_ffill,corr_daily_roll30,fed_net_liquidity_weekly,KOSPI,NASDAQ,KOSPI_rebased,NASDAQ_rebased
2025-10-29,0.5473445763516677,0.09592670174649172,5679097.0,4081.14990234375,23958.470703125,130.83083074465316,116.02091466770554
2025-10-30,0.5473445763516677,0.10713252821779659,5679097.0,4086.889892578125,23581.140625,131.01483959235514,114.19366194618736
2025-10-31,0.6055455999900023,0.12273159580577435,5577242.0,4107.5,23724.9609375,131.67554491812425,114.89012393705512
2025-11-03,0.6055455999900023,0.12826955036629695,5577242.0,4221.8701171875,23834.720703125,135.34194723170032,115.4216448575396
2025-11-04,0.6055455999900023,0.29911397880775203,5577242.0,4121.740234375,23348.640625,132.13204902551072,113.06776109072403
2025-11-05,0.6055455999900023,0.22805878551837314,5577242.0,4004.419921875,23499.80078125,128.37107128274695,113.79976689388032
2025-11-06,0.6055455999900023,0.19929563122942603,5577242.0,4026.449951171875,23053.990234375,129.07729553405025,111.64089172785394
2025-11-07,0.7704164083508553,0.24531093599635823,5626850.0,3953.760009765625,23004.5390625,126.74704899850929,111.40142025810027
2025-11-10,0.7704164083508553,0.3213217329057969,5626850.0,4073.239990234375,23527.169921875,130.57725996260655,113.932304265248
2025-11-11,0.7704164083508553,0.320440905321789,5626850.0,4106.39013671875,23468.30078125,131.63996564792504,113.64722548765629
2025-11-12,0.7704164083508553,0.31410975115599044,5626850.0,4150.39013671875,23406.4609375,133.05048883146674,113.34776082967846
2025-11-13,0.7704164083508553,0.2964868372202406,5626850.0,4170.6298828125,22870.359375,133.69932135633562,110.7516438067366
2025-11-14,0.8313900678682236,0.260889559926146,5625087.0,4011.570068359375,22900.58984375,128.60028599597263,110.89803740082988
2025-11-17,0.8313900678682236,0.22999641502646667,5625087.0,4089.25,22708.0703125,131.09049837040524,109.9657453366244
2025-11-18,0.8313900678682236,0.2850078469108349,5625087.0,3953.6201171875,22432.849609375,126.74256441385812,108.6329658738732
2025-11-19,0.8313900678682236,0.2748010693018952,5625087.0,3929.510009765625,22564.23046875,125.96965838030734,109.26918876403155
2025-11-20,0.8313900678682236,0.20626728595071503,5625087.0,4004.85009765625,22078.05078125,128.38486157621176,106.91482263041804
2025-11-21,0.8858443974827506,0.14091666764392363,5610854.0,3853.260009765625,22273.080078125,123.52528581791977,107.85926844629748
2025-11-24,0.8858443974827506,0.15055975364859317,5610854.0,3846.06005859375,22872.009765625,123.29447449864026,110.75963596250666
2025-11-25,0.8858443974827506,0.1419321796174555,5610854.0,3857.780029296875,23025.58984375,123.6701856438036,111.50336044140155
2025-11-26,0.8858443974827506,0.14673494904579745,5610854.0,3960.8701171875,23214.689453125,126.9749801656917,112.4190912455439
2025-11-27,0.8858443974827506,0.167950716933324,5610854.0,3986.909912109375,,127.80974685732753,
2025-11-28,0.731605306539002,0.16944598290704985,5641464.0,3926.590087890625,23365.689453125,125.87605343715238,113.15032147855447
2025-12-01,0.731605306539002,0.14726816898618944,5641464.0,3920.3701171875,23275.919921875,125.67665768993174,112.71560495369894
2025-12-02,0.731605306539002,0.15818696366947183,5641464.0,3994.929931640625,23413.669921875,128.0668473909931,113.38267094440891
2025-12-03,0.731605306539002,0.18119439514605792,5641464.0,4036.300048828125,23454.08984375,129.3930635136932,113.5784078244813
2025-12-04,0.731605306539002,0.19625408385613421,5641464.0,4028.510009765625,23505.140625,129.14333554327612,113.82562553751976
2025-12-05,0.7830175071127742,0.1706662725325396,5597129.0,4100.0498046875,23578.130859375,131.43671143607435,114.17908690235107
2025-12-08,0.7830175071127742,0.10976492493970107,5597129.0,4154.85009765625,23545.900390625,133.19346333828568,114.02300813960868
2025-12-09,0.7830175071127742,0.12271004831718356,5597129.0,4143.5498046875,23576.490234375,132.8312059470758,114.1711420374436
2025-12-10,0.7830175071127742,0.10667597872117841,5597129.0,4135.0,23654.150390625,132.5571219078378,114.54721789274376
2025-12-11,0.7830175071127742,0.1136069343355315,5597129.0,4110.6201171875,23593.859375,131.7755675914955,114.25525356556552
2025-12-12,0.7327795680875074,0.0717120340782243,5679519.0,4167.16015625,23195.169921875,133.58809113458662,112.32456626948964
2025-12-15,0.7327795680875074,0.0617983640716771,5679519.0,4090.590087890625,23057.41015625,131.1334580303532,111.6574529879171
2025-12-16,0.7327795680875074,-0.023734671203084846,5679519.0,3999.1298828125,23111.4609375,128.2014866750311,111.91919845392928
2025-12-17,0.7327795680875074,-0.028681715340346022,5679519.0,4056.409912109375,22693.3203125,130.03773234042177,109.89431721783691
2025-12-18,0.7327795680875074,-0.05307269486495391,5679519.0,3994.510009765625,23006.359375,128.05338581053937,111.41023527487862
2025-12-19,0.6048175900066474,-0.04661920246292773,5720721.0,4020.550048828125,23307.619140625,128.88816032867544,112.86911109351892
2025-12-22,0.6048175900066474,-0.15609111322071367,5720721.0,4105.93017578125,23428.830078125,131.62522052142808,113.45608527942326
2025-12-23,0.6048175900066474,-0.15030653816729886,5720721.0,4117.31982421875,23561.83984375,131.99034241173447,114.10019628545407
2025-12-24,0.6048175900066474,-0.14698761776616454,5720721.0,4108.6201171875,23613.310546875,131.71145290133452,114.34944750558198
2025-12-25,0.6048175900066474,-0.13761884990533305,5720721.0,,,,
2025-12-26,0.5673064748369827,-0.14880851065000458,5723772.0,4129.68017578125,23593.099609375,132.38658246708977,114.25157433645954
2025-12-29,0.5673064748369827,-0.139032614054073,5723772.0,4220.56005859375,23474.349609375,135.29995023128484,113.67651744791644
2025-12-30,0.5673064748369827,-0.2769800219228548,5723772.0,4214.169921875,23419.080078125,135.09509941338032,113.40887008225866
2025-12-31,0.5673064748369827,-0.2695323298183571,5723772.0,,23241.990234375,,112.55129758087377
2026-01-01,0.5673064748369827,-0.1955274133806732,5723772.0,,,,
2026-01-02,0.2734806676631586,-0.13627018391381254,5797645.0,4309.6298828125,23235.630859375,138.15529232252413,112.52050177118468
2026-01-05,0.2734806676631586,-0.01662927117380529,5797645.0,4457.52001953125,23395.8203125,142.89625746931836,113.2962327058498
2026-01-06,0.2734806676631586,0.009972160862579814,5797645.0,4525.47998046875,23547.169921875,145.0748733887486,114.02915595173948
2026-01-07,0.2734806676631586,-0.05452381767160343,5797645.0,4551.06005859375,23584.279296875,145.8949027803877,114.2088612294092
2026-01-08,0.2734806676631586,-0.043118634667370856,5797645.0,4552.3701171875,23480.01953125,145.9368997808032,113.70397452270988
2026-01-09,0.3553892301265486,-0.035175390192018145,5774174.0,4586.31982421875,23671.349609375,147.02523725448563,114.63050655985742
2026-01-12,0.3553892301265486,-0.047888205233502214,5774174.0,4624.7900390625,23733.900390625,148.25849020705243,114.93341399262847
2026-01-13,0.3553892301265486,-0.08506651980364086,5774174.0,4692.64013671875,23709.869140625,150.43358420136394,114.81704063807858
2026-01-14,0.3553892301265486,-0.08908002495647208,5774174.0,4723.10009765625,23471.75,151.4100496802757,113.66392862030705
2026-01-15,0.3553892301265486,-0.07452149396214136,5774174.0,4797.5498046875,23530.01953125,153.7967096297181,113.94610373893856
2026-01-16,-0.05071819526254595,-0.09094477911052237,5801303.0,4840.740234375,23515.390625,155.18128013838503,113.87526202684664
2026-01-19,-0.05071819526254595,-0.08619703420704815,5801303.0,4904.66015625,,157.23038313145005,
2026-01-20,-0.05071819526254595,-0.08354861997757772,5801303.0,4885.75,22954.3203125,156.6241737270178,111.1582317265506
2026-01-21,-0.05071819526254595,-0.07579576377270361,5801303.0,4909.93017578125,23224.8203125,157.3993259661443,112.46815078634772
2026-01-22,-0.05071819526254595,-0.08525104234955495,5801303.0,4952.52978515625,23436.01953125,158.76495634417284,113.49090081242863
2026-01-23,0.09500247758167635,-0.033253244147537914,5714392.0,4990.06982421875,23501.240234375,159.9683903307346,113.80673756701944
2026-01-26,0.09500247758167635,-0.1550273443669722,5714392.0,4949.58984375,23601.359375,158.67070962799627,114.2915729479998
2026-01-27,0.09500247758167635,-0.10180069279544034,5714392.0,5084.85009765625,23817.099609375,163.006794263144,115.336313225164
2026-01-28,0.09500247758167635,-0.057819446932837776,5714392.0,5170.81005859375,23857.44921875,165.7624423940231,115.53170961102605
2026-01-29,0.09500247758167635,0.13813142734801856,5714392.0,5221.25,23685.119140625,167.37941300152312,114.69718667604538
2026-01-30,0.04284237373864899,0.24576017858273497,5654897.0,5224.35986328125,23461.8203125,167.4791069618833,113.61584327127164
2026-02-02,0.04284237373864899,0.022762400490099456,5654897.0,4949.669921875,23592.109375,158.6732767200828,114.24677904299752
2026-02-03,0.04284237373864899,-0.2810264720714199,5654897.0,5288.080078125,23255.189453125,169.52180787773256,112.61521591068912
2026-02-04,0.04284237373864899,-0.2748854686198678,5654897.0,5371.10009765625,22904.580078125,172.18320929243507,110.91736044726564
2026-02-05,0.04284237373864899,-0.044757068841121,5654897.0,5163.56982421875,22540.58984375,165.5303397022001,109.15470704398342
2026-02-06,0.26980211640721946,-0.13758048781587995,5694025.0,5089.14013671875,23031.2109375,163.14432152577936,111.53058106188227
2026-02-09,0.26980211640721946,-0.06107305389870602,5694025.0,5298.0400390625,23238.669921875,169.84109778249422,112.5352186876086
2026-02-10,0.26980211640721946,-0.05692592143588281,5694025.0,5301.68994140625,23102.470703125,169.9581039614379,111.87566248587066
2026-02-11,0.26980211640721946,-0.05761081387019353,5694025.0,5354.490234375,23066.470703125,171.65074117348823,111.70132945018602
2026-02-12,0.26980211640721946,-0.13230302597548677,5694025.0,5522.27001953125,22597.150390625,177.0293156437731,109.4286062616696
2026-02-13,0.14785025113792977,-0.1272912013333196,5706699.0,5507.009765625,22546.669921875,176.54011241828448,109.18415033500376
2026-02-16,0.14785025113792977,-0.16546439908226068,5706699.0,,,,
2026-02-17,0.14785025113792977,-0.1772442962914043,5706699.0,,22578.380859375,,109.33771322385876
2026-02-18,0.14785025113792977,-0.1766925324372282,5706699.0,,22753.630859375,,110.18637612674029
2026-02-19,0.14785025113792977,-0.1825760493613687,5706699.0,5677.25,22682.73046875,181.99756235822784,109.84303500649352
2026-02-20,0.2889435212478162,-0.1535603247966276,5700172.0,5808.52978515625,22886.0703125,186.2060437330747,110.82772534639848
2026-02-23,0.2889435212478162,-0.14685402989860663,5700172.0,5846.08984375,22627.26953125,187.41011949265803,109.57446073992986
2026-02-24,0.2889435212478162,-0.11791935299470713,5700172.0,5969.64013671875,22863.6796875,191.3708138691533,110.71929685675607
2026-02-25,0.2889435212478162,-0.09801273680908307,5700172.0,6083.85986328125,23152.080078125,195.0323950585669,112.11590006759756
2026-02-26,0.2889435212478162,-0.14669489398071772,5700172.0,6307.27001953125,22878.380859375,202.19433153196,110.7904885212308
2026-02-27,0.22157901759931445,-0.11627815026027999,5709867.0,6244.1298828125,22668.2109375,200.1702263807375,109.77272295206213
2026-03-02,0.22157901759931445,-0.11627815026027999,5709867.0,,22748.859375,,110.16326981130096
2026-03-03,0.22157901759931445,-0.11627815026027999,5709867.0,5791.91015625,22516.689453125,185.6732625541173,109.03896738699164
2026-03-04,0.22157901759931445,-0.2605012374939433,5709867.0,5093.5400390625,22807.48046875,163.2853707135334,110.44714740098404
2026-03-05,0.22157901759931445,-0.252320028776766,5709867.0,5583.89990234375,22748.990234375,179.00500606436373,110.16390350885904
2026-03-06,0.23278969248605885,-0.23437459136630234,5795329.0,5584.8701171875,22387.6796875,179.03610857641203,108.41422671825912
2026-03-09,0.23278969248605885,-0.2953377080115845,5795329.0,5251.8701171875,22695.94921875,168.36101266460793,109.90704791803395
2026-03-10,0.23278969248605885,-0.30731757032880935,5795329.0,5532.58984375,22697.099609375,177.3601418099236,109.91261878164174
2026-03-11,0.23278969248605885,-0.30923721140018423,5795329.0,5609.9501953125,22716.130859375,179.8401092955109,110.00477921456876
2026-03-12,0.23278969248605885,-0.28321092083757066,5795329.0,5583.25,22311.98046875,178.9841719206615,108.04764686815793
2026-03-13,0.264122597589623,-0.27184901317728444,5807731.0,5487.240234375,22105.359375,175.90635373292366,107.04706679843792
2026-03-16,0.264122597589623,-0.23231730834390402,5807731.0,5549.85009765625,22374.1796875,177.91345972557315,108.34885182987736
2026-03-17,0.264122597589623,-0.17295618440081661,5807731.0,5640.47998046875,22479.529296875,180.8188131534981,108.85901619683666
2026-03-18,0.264122597589623,-0.20875230989836954,5807731.0,5925.02978515625,22152.419921875,189.9407244349521,107.27496146504063
2026-03-19,0.264122597589623,-0.27471216381924707,5807731.0,5763.22021484375,22090.689453125,184.753539202118,106.97602646472332
2026-03-20,0.15717531078260055,-0.22928081228228878,5802065.0,5781.2001953125,21647.609375,185.3299296405453,104.83037382386442
2026-03-23,0.15717531078260055,-0.35076940695264824,5802065.0,5405.75,21946.759765625,173.29399316887404,106.27903481619508
2026-03-24,0.15717531078260055,-0.360622878518795,5802065.0,5553.919921875,21761.890625,178.04392748497057,105.38379041370708
2026-03-25,0.15717531078260055,-0.34543851347330784,5802065.0,5642.2099609375,21929.8203125,180.8742717343673,106.1970040860251
2026-03-26,0.15717531078260055,-0.22867344168135062,5802065.0,5460.4599609375,21408.080078125,175.04784926598776,103.67043300554144
2026-03-27,0.29964177901242495,-0.20761872358109842,5782092.0,5438.8701171875,20948.359375,174.3557361946601,101.44419673490644
2026-03-30,0.29964177901242495,-0.1942489700787051,5782092.0,5277.2998046875,20794.640625,169.17622093208453,100.6998007257634
2026-03-31,0.29964177901242495,-0.26884076005419977,5782092.0,5052.4599609375,21590.630859375,161.9684524731467,104.55445055726132
2026-04-01,0.29964177901242495,-0.18383133668695076,5782092.0,5478.7001953125,21840.94921875,175.6325827536962,105.76663832052368
2026-04-02,0.29964177901242495,-0.18741663846155854,5782092.0,5234.0498046875,21879.1796875,167.78974075735323,105.9517725892135
2026-04-03,0.05543801111565505,-0.203438554819834,5827299.0,5377.2998046875,,172.38195544013382,
2026-04-06,0.05543801111565505,-0.2015352495312966,5827299.0,5450.330078125,21996.33984375,174.7231121170425,106.51913052533432
2026-04-07,0.05543801111565505,-0.21867011062004782,5827299.0,5494.77978515625,22017.849609375,176.14805171407008,106.6232933791752
